fecha,lote_id,finca_id,especie,variedad,tipo_cultivo,fecha_siembra,edad_dias,area_ha,densidad_plantas_ha,ciclo_objetivo_dias,sistema_riego,sustrato,estado_fenologico,capacidad_instalada_tallos_dia,rendimiento_base_tallos_ha_sem,porcentaje_exportable_objetivo,temp_media_c,temp_max_c,temp_min_c,humedad_relativa_pct,radiacion_mj_m2,lluvia_mm,vpd_kpa,horas_luz,nubosidad_pct,mano_obra_disponible,mano_obra_requerida,horas_corte,horas_empaque,disponibilidad_camara_frio_pct,fertilizacion_nivel,aplicacion_fitosanitaria,incidencia_plaga_pct,incidencia_enfermedad_pct,merma_poscosecha_pct,retraso_logistico_horas,pedido_id,fecha_pedido,fecha_entrega,cliente_id,tipo_cliente,pais_destino,canal,tallos_solicitados,tallos_confirmados,precio_unitario,descuento_pct,prioridad_cliente,lead_time_dias,cancelado,produccion_estimadaa_tallos,produccion_exportable_tallos,cumplimiento_pedido_pct,gap_demanda_oferta,riesgo_quiebre,riesgo_sobreproduccion,margen_bruto_estimado,score_calidad_lote,probabilidad_cancelacion,forecast_error_historico
2025-01-20,FIN-03-L022,FIN-03,Clavel,Dover,Invernadero,2024-11-04,77,0.46,76825,90,Microaspersión,Coco,Botón,2990,105000,0.88,17.9,25.8,12.8,69.2,12.9,7.4,0.61,12.6,63.3,30,8,6.7,4.5,75.7,Alto,1,1.4,6.3,6.2,15,PED-01030,2024-12-30,2025-01-25,CLI-081,Retail,España,Spot,877,877,0.235,0,Media,21,0,3498,2893,100.0,2016,Bajo,Alto,96.45,74.5,0.25,-0.02
2025-10-12,FIN-04-L043,FIN-04,Gypsophila,Xlence,Invernadero,2025-08-10,63,1.0,94531,75,Microaspersión,Cascarilla,Botón,6500,78000,0.88,17.1,22.9,11.6,78.2,18.1,0.0,0.41,12.3,49.2,18,17,13.5,10.0,90.0,Alto,1,9.2,6.7,8.6,0,PED-01031,2025-09-28,2025-10-16,CLI-102,Mayorista,España,Preventa,2829,2829,0.241,0,Media,14,0,6668,5213,100.0,2384,Bajo,Alto,423.24,61.5,0.18,-0.027
2025-05-13,FIN-03-L012,FIN-03,Rosa,Mondial,Invernadero,2025-02-27,75,1.41,64870,105,Goteo,Coco,Botón,9165,85000,0.88,17.9,26.9,12.0,69.6,7.0,2.6,0.6,12.3,88.1,35,30,16.4,14.6,89.5,Medio,1,14.0,14.0,10.6,11,PED-01032,2025-04-13,2025-05-16,CLI-065,Retail,Canadá,Preventa,1416,1416,0.374,5,Media,30,0,2830,1941,100.0,525,Bajo,Alto,258.0,39.5,0.325,0.059
2025-06-24,FIN-03-L058,FIN-03,Rosa,Freedom,Invernadero,2025-03-06,110,1.21,60725,105,Goteo,Coco,Cosecha,7865,85000,0.88,12.8,17.6,8.6,65.1,15.7,0.0,0.49,11.9,42.5,31,21,14.2,13.0,83.4,Medio,1,23.5,13.3,14.0,7,PED-01033,2025-06-10,2025-06-25,CLI-055,Exportador,Países Bajos,Preventa,8667,2784,0.378,2,Alta,14,0,4478,2753,32.1,-5914,Alto,Bajo,545.72,18.6,0.304,0.011
2025-05-24,FIN-03-L039,FIN-03,Rosa,Vendela,Campo abierto,2025-01-13,131,1.41,65089,105,Goteo,Coco,Cosecha,9165,85000,0.88,16.4,25.1,9.5,80.6,12.9,0.0,0.35,13.0,52.7,35,22,17.4,13.7,100.0,Medio,0,4.2,5.5,6.9,16,PED-01034,2025-05-17,2025-05-29,CLI-024,Retail,España,Preventa,1880,1880,0.514,0,Media,7,1,7412,6212,100.0,4332,Bajo,Alto,596.22,76.4,0.11,-0.006
2025-01-12,FIN-03-L006,FIN-03,Clavel,Nelson,Invernadero,2024-10-05,99,1.67,81384,90,Microaspersión,Coco,Botón,10855,105000,0.88,13.6,22.4,9.4,76.0,21.0,0.0,0.36,11.6,27.9,17,28,23.2,20.4,91.0,Medio,1,26.5,8.3,15.1,17,PED-01035,2024-12-29,2025-01-13,CLI-010,Supermercado,Estados Unidos,Contrato,2006,2006,0.286,5,Media,14,0,12084,7736,100.0,5730,Bajo,Alto,315.12,21.5,0.165,0.121
2025-10-14,FIN-01-L026,FIN-01,Rosa,Mondial,Invernadero,2025-06-19,117,0.87,68081,105,Goteo,Suelo,Cosecha,5655,85000,0.88,16.3,20.4,11.0,60.5,11.9,2.6,0.71,11.8,61.1,46,19,11.2,6.9,82.5,Medio,1,1.7,30.0,12.6,9,PED-01036,2025-09-30,2025-10-19,CLI-117,Broker,Canadá,Spot,4573,2199,0.38,8,Media,14,0,3660,2257,48.1,-2316,Alto,Bajo,357.07,26.8,0.286,0.072
2025-04-05,FIN-03-L050,FIN-03,Clavel,Bizet,Invernadero,2024-12-29,97,1.37,92124,90,Microaspersión,Cascarilla,Vegetativo,8905,105000,0.88,16.7,22.3,10.3,73.7,12.0,4.2,0.48,12.1,56.8,35,27,19.1,9.8,87.6,Medio,1,0.4,2.4,5.3,12,PED-01037,2025-03-06,2025-04-10,CLI-113,Mayorista,Estados Unidos,Contrato,300,300,0.324,12,Media,30,0,11476,10096,100.0,9796,Bajo,Alto,52.54,86.6,0.304,0.043
2025-06-04,FIN-04-L041,FIN-04,Rosa,Vendela,Invernadero,2025-03-11,85,0.72,66956,105,Microaspersión,Suelo,Cosecha,4680,85000,0.88,15.0,21.6,10.9,70.2,12.8,0.0,0.49,12.3,58.9,22,13,7.7,9.2,87.1,Medio,1,14.4,3.7,7.2,15,PED-01038,2025-05-21,2025-06-09,CLI-055,Mayorista,Canadá,Spot,6186,2235,0.46,0,Media,14,0,3566,2771,36.1,-3415,Alto,Bajo,608.55,60.9,0.31,0.06
2025-09-15,FIN-03-L015,FIN-03,Gypsophila,Million Star,Invernadero,2025-07-01,76,0.54,106024,75,Microaspersión,Suelo,Botón,3510,78000,0.88,12.8,20.0,5.9,63.3,16.6,0.0,0.52,11.9,26.9,28,8,7.1,5.8,80.6,Alto,1,31.6,1.4,7.8,4,PED-01039,2025-09-01,2025-09-17,CLI-097,Exportador,España,Contrato,2694,2057,0.169,2,Baja,14,1,3453,2360,76.4,-334,Medio,Bajo,144.58,37.4,0.214,0.099
2025-12-10,FIN-01-L051,FIN-01,Rosa,Freedom,Invernadero,2025-08-07,125,0.8,64918,105,Goteo,Cascarilla,Botón,5200,85000,0.88,18.2,25.5,13.2,84.8,18.0,0.2,0.3,12.0,40.7,31,11,9.5,8.1,93.8,Medio,0,8.1,9.6,8.4,6,PED-01040,2025-11-19,2025-12-15,CLI-111,Exportador,Países Bajos,Preventa,18256,4525,0.576,8,Alta,21,1,6329,4872,24.8,-13384,Alto,Bajo,1575.52,60.1,0.356,0.05
2025-02-07,FIN-03-L013,FIN-03,Clavel,Dover,Invernadero,2024-11-01,98,0.88,84191,90,Microaspersión,Suelo,Botón,5720,105000,0.88,16.7,23.2,10.4,69.8,12.7,5.4,0.55,12.1,39.1,30,21,12.6,9.4,100.0,Medio,1,27.7,20.9,17.0,15,PED-01041,2025-01-24,2025-02-10,CLI-015,Supermercado,Canadá,Preventa,5123,1510,0.256,0,Media,14,0,2903,1596,29.5,-3527,Alto,Bajo,233.35,0.0,0.31,0.173
2025-11-24,FIN-01-L016,FIN-01,Rosa,Mondial,Invernadero,2025-09-04,81,0.78,66825,105,Goteo,Suelo,Reposo,5070,85000,0.88,17.0,21.8,11.0,84.5,16.7,2.5,0.29,12.1,45.1,35,13,6.0,6.7,89.4,Bajo,0,7.7,4.3,7.1,7,PED-01042,2025-11-03,2025-11-29,CLI-076,Exportador,Estados Unidos,Preventa,10016,4806,0.514,2,Media,21,1,5621,4583,48.0,-5433,Alto,Bajo,1585.39,70.2,0.374,0.144
2025-02-26,FIN-03-L055,FIN-03,Rosa,Mondial,Invernadero,2024-10-22,127,1.51,66179,105,Goteo,Coco,Botón,9815,85000,0.88,15.3,22.7,9.9,58.8,16.4,1.5,0.69,11.9,52.0,29,31,19.1,16.3,93.4,Medio,1,11.4,30.0,14.8,2,PED-01043,2025-02-05,2025-03-01,CLI-052,Mayorista,Países Bajos,Spot,5584,2780,0.449,12,Alta,21,1,5421,3040,49.8,-2544,Alto,Bajo,525.62,11.3,0.344,0.089
2025-12-22,FIN-03-L055,FIN-03,Rosa,Explorer,Invernadero,2025-09-18,95,1.01,53082,105,Goteo,Cascarilla,Botón,6565,85000,0.88,18.3,23.7,11.6,53.8,16.6,0.7,0.93,12.1,33.2,25,22,11.6,11.5,81.9,Medio,0,31.4,5.1,14.2,6,PED-01044,2025-12-01,2025-12-24,CLI-077,Exportador,Países Bajos,Contrato,17323,3662,0.596,8,Media,21,0,5660,3570,21.1,-13753,Alto,Bajo,1317.18,19.0,0.356,0.135
2025-05-01,FIN-01-L043,FIN-01,Rosa,Explorer,Invernadero,2025-01-15,106,0.96,62277,105,Goteo,Coco,Botón,6240,85000,0.88,15.1,21.4,8.8,80.6,17.9,4.4,0.32,12.2,47.6,37,17,14.5,8.3,78.8,Medio,1,7.5,17.8,9.3,8,PED-01045,2025-04-24,2025-05-06,CLI-050,Retail,Estados Unidos,Contrato,3278,3278,0.544,2,Baja,7,0,6532,4501,100.0,1223,Bajo,Alto,1128.02,43.0,0.144,-0.018
2025-06-08,FIN-04-L011,FIN-04,Clavel,Bizet,Invernadero,2025-03-08,92,0.66,71864,90,Goteo,Coco,Cosecha,4290,105000,0.88,17.5,24.7,10.9,70.2,23.2,0.0,0.57,11.8,19.7,16,12,8.4,5.1,92.8,Medio,0,4.2,7.9,7.2,9,PED-01046,2025-06-01,2025-06-09,CLI-009,Mayorista,Estados Unidos,Spot,4606,4606,0.303,8,Media,7,0,10627,8614,100.0,4008,Bajo,Alto,732.71,70.4,0.086,-0.065
2025-01-03,FIN-02-L005,FIN-02,Rosa,Mondial,Invernadero,2024-09-17,108,1.17,63428,105,Goteo,Suelo,Botón,7604,85000,0.88,16.2,20.6,11.1,71.2,14.1,0.1,0.51,12.3,52.4,21,29,12.8,12.4,76.8,Alto,1,15.9,12.8,12.9,14,PED-01047,2024-12-20,2025-01-05,CLI-024,Exportador,Estados Unidos,Preventa,10299,3867,0.502,2,Alta,14,0,6139,4066,37.5,-6233,Alto,Bajo,1252.59,30.6,0.304,-0.057
2025-02-25,FIN-04-L001,FIN-04,Gypsophila,New Love,Invernadero,2024-11-27,90,1.04,110898,75,Microaspersión,Coco,Vegetativo,6760,78000,0.88,16.6,22.2,10.9,75.6,10.0,3.3,0.45,12.4,70.4,33,17,10.3,9.1,82.6,Medio,0,9.7,20.5,11.3,14,PED-01048,2025-01-26,2025-03-01,CLI-005,Mayorista,Países Bajos,Spot,3354,1612,0.232,8,Media,30,0,2578,1676,48.1,-1678,Alto,Bajo,190.94,32.6,0.446,0.08
2025-07-03,FIN-04-L013,FIN-04,Rosa,Freedom,Invernadero,2025-04-03,91,0.9,56234,105,Microaspersión,Cascarilla,Cosecha,5850,85000,0.88,18.4,26.8,11.9,90.7,16.7,0.6,0.25,12.3,39.0,38,22,9.5,5.2,81.8,Medio,1,3.5,2.1,3.5,14,PED-01049,2025-06-19,2025-07-04,CLI-027,Exportador,España,Preventa,4825,4825,0.367,0,Media,14,1,6747,5836,100.0,1011,Bajo,Medio,971.58,85.0,0.18,0.03
2025-03-20,FIN-02-L049,FIN-02,Rosa,Mondial,Campo abierto,2024-11-17,123,0.74,66234,105,Microaspersión,Coco,Vegetativo,4810,85000,0.88,20.0,24.6,13.6,92.6,13.5,0.9,0.25,11.8,66.9,28,10,8.8,7.7,98.3,Medio,1,12.5,14.1,10.5,15,PED-01050,2025-03-06,2025-03-24,CLI-078,Supermercado,Estados Unidos,Spot,2438,1842,0.489,0,Alta,14,1,3313,2330,75.6,-108,Medio,Bajo,549.62,43.9,0.18,0.023
2025-05-12,FIN-03-L032,FIN-03,Rosa,Mondial,Campo abierto,2025-01-21,111,0.86,59403,105,Goteo,Suelo,Botón,5590,85000,0.88,17.0,26.0,12.8,82.7,10.6,0.0,0.32,12.5,49.3,27,15,12.9,9.1,83.4,Alto,1,18.8,0.1,8.3,2,PED-01051,2025-04-21,2025-05-14,CLI-109,Supermercado,Estados Unidos,Contrato,9343,4231,0.573,0,Baja,21,1,5203,4014,45.3,-5329,Alto,Bajo,1592.33,57.0,0.42,-0.008
2025-03-13,FIN-01-L003,FIN-01,Rosa,Freedom,Invernadero,2024-11-27,106,0.49,68810,105,Microaspersión,Cascarilla,Cosecha,3185,85000,0.88,15.8,20.5,9.2,71.7,17.4,1.1,0.49,11.8,47.9,21,11,5.4,2.9,100.0,Alto,1,6.9,18.2,9.7,2,PED-01052,2025-02-27,2025-03-15,CLI-091,Exportador,Países Bajos,Preventa,11073,2138,0.392,0,Baja,14,1,3418,2424,19.3,-8649,Alto,Bajo,422.75,47.7,0.35,0.006
2025-10-09,FIN-04-L052,FIN-04,Rosa,Freedom,Campo abierto,2025-06-22,109,0.87,70190,105,Goteo,Coco,Vegetativo,5655,85000,0.88,16.8,24.8,10.1,72.8,17.5,0.0,0.5,12.7,49.6,41,18,9.9,7.9,94.1,Medio,0,35.0,30.0,19.0,2,PED-01053,2025-09-25,2025-10-12,CLI-078,Exportador,Países Bajos,Marketplace,5739,1401,0.468,0,Media,14,1,2432,1337,24.4,-4402,Alto,Bajo,386.85,0.0,0.31,-0.099
2025-09-20,FIN-04-L002,FIN-04,Clavel,Dover,Invernadero,2025-06-06,106,1.49,79190,90,Microaspersión,Suelo,Cosecha,9685,105000,0.88,17.8,25.5,12.5,65.3,7.0,0.0,0.68,12.1,84.5,24,35,18.3,11.1,97.4,Medio,1,15.7,22.6,15.6,8,PED-01054,2025-08-06,2025-09-21,CLI-105,Supermercado,Estados Unidos,Contrato,2580,1892,0.301,5,Alta,45,1,3578,2128,73.3,-452,Medio,Bajo,311.9,15.7,0.45,0.147
2025-12-03,FIN-02-L053,FIN-02,Rosa,Mondial,Invernadero,2025-09-03,91,0.94,58905,105,Goteo,Coco,Botón,6110,85000,0.88,13.9,22.2,8.1,74.9,15.2,3.6,0.38,12.2,51.5,30,22,8.6,9.6,89.0,Medio,1,3.5,4.0,6.3,0,PED-01055,2025-11-19,2025-12-06,CLI-089,Broker,España,Preventa,14242,3748,0.58,0,Media,14,0,5218,4413,26.3,-9829,Alto,Bajo,1439.38,78.1,0.31,0.166
2025-10-18,FIN-02-L020,FIN-02,Gypsophila,Xlence,Invernadero,2025-07-16,94,0.35,85681,75,Microaspersión,Cascarilla,Cosecha,2275,78000,0.88,15.1,23.5,9.6,50.9,24.2,4.2,0.82,12.3,16.2,25,4,3.6,3.0,87.3,Alto,1,12.7,15.2,12.3,2,PED-01056,2025-09-27,2025-10-21,CLI-031,Retail,Países Bajos,Preventa,1500,1448,0.175,0,Media,21,0,2061,1391,96.5,-109,Medio,Bajo,122.5,35.4,0.25,0.115
2025-01-24,FIN-04-L055,FIN-04,Rosa,Explorer,Invernadero,2024-10-26,90,1.37,68309,105,Goteo,Cascarilla,Cosecha,8905,85000,0.88,19.6,26.4,13.8,75.0,19.3,0.0,0.54,11.7,41.4,25,29,16.2,10.8,100.0,Alto,1,9.4,5.2,9.0,7,PED-01057,2025-01-10,2025-01-28,CLI-012,Mayorista,Chile,Preventa,5654,5654,0.476,5,Media,14,0,10585,8478,100.0,2824,Bajo,Alto,1448.47,65.1,0.165,0.111
2025-04-03,FIN-02-L033,FIN-02,Rosa,Vendela,Invernadero,2024-12-16,108,1.31,59955,105,Microaspersión,Cascarilla,Cosecha,8515,85000,0.88,18.2,26.5,13.5,70.7,16.8,1.6,0.59,12.0,51.9,31,21,17.1,10.7,87.6,Medio,1,11.7,7.4,8.0,9,PED-01058,2025-02-17,2025-04-05,CLI-087,Mayorista,Países Bajos,Spot,5033,5033,0.559,0,Media,45,0,9672,7362,100.0,2329,Bajo,Alto,1996.83,57.6,0.45,-0.021
2025-02-17,FIN-04-L014,FIN-04,Rosa,Freedom,Invernadero,2024-11-12,97,1.32,61420,105,Goteo,Cascarilla,Cosecha,8580,85000,0.88,13.8,18.0,9.0,77.8,19.9,3.4,0.34,11.9,55.2,34,23,19.1,11.0,82.4,Medio,1,27.4,28.6,19.4,8,PED-01059,2025-01-18,2025-02-18,CLI-001,Retail,Estados Unidos,Preventa,1673,1673,0.472,12,Media,30,0,3806,2093,100.0,420,Bajo,Medio,354.59,0.0,0.304,-0.035
2025-05-19,FIN-01-L045,FIN-01,Rosa,Freedom,Invernadero,2025-03-30,50,1.55,58048,105,Microaspersión,Coco,Cosecha,10075,85000,0.88,19.9,25.5,15.4,82.6,13.0,1.2,0.38,12.4,53.7,27,25,15.5,13.0,91.8,Medio,1,9.1,21.6,11.7,3,PED-01060,2025-05-05,2025-05-20,CLI-024,Exportador,Chile,Preventa,6966,2226,0.41,5,Media,14,1,3122,2037,32.0,-4929,Alto,Bajo,494.44,33.2,0.295,0.142
2025-03-31,FIN-01-L032,FIN-01,Rosa,Mondial,Invernadero,2024-12-25,96,1.44,67340,105,Microaspersión,Cascarilla,Cosecha,9360,85000,0.88,17.1,23.4,11.3,71.8,14.5,2.0,0.53,12.3,56.0,18,22,12.3,10.4,82.2,Medio,1,10.5,3.0,7.5,3,PED-01061,2025-03-10,2025-04-03,CLI-115,Exportador,Países Bajos,Preventa,7959,6632,0.397,2,Baja,21,0,10558,8448,83.3,489,Bajo,Bajo,1270.7,65.6,0.284,0.003
2025-10-05,FIN-01-L020,FIN-01,Rosa,Vendela,Invernadero,2025-06-19,108,1.67,55981,105,Goteo,Cascarilla,Reposo,10855,85000,0.88,17.0,21.1,10.3,74.6,18.6,0.6,0.47,11.4,35.1,35,39,17.1,15.5,100.0,Medio,1,1.8,12.3,9.7,12,PED-01062,2025-09-05,2025-10-10,CLI-096,Mayorista,Estados Unidos,Preventa,4283,4283,0.468,12,Baja,30,1,15827,12455,100.0,8172,Bajo,Alto,907.3,63.7,0.344,-0.119
2025-10-12,FIN-04-L012,FIN-04,Rosa,Explorer,Invernadero,2025-08-05,68,1.39,59530,105,Goteo,Coco,Cosecha,9035,85000,0.88,14.0,19.6,8.8,82.9,15.7,2.0,0.26,12.9,54.0,38,22,17.5,13.9,92.2,Medio,1,14.7,25.3,13.7,9,PED-01063,2025-09-12,2025-10-13,CLI-012,Exportador,Estados Unidos,Contrato,4900,1947,0.557,5,Media,30,1,3664,2131,39.7,-2769,Alto,Bajo,706.96,15.8,0.45,-0.004
2025-07-06,FIN-01-L030,FIN-01,Rosa,Explorer,Invernadero,2025-04-03,94,0.86,62178,105,Goteo,Cascarilla,Vegetativo,5590,85000,0.88,19.4,27.5,14.7,87.3,18.1,1.3,0.27,12.7,37.1,40,13,14.0,8.9,61.7,Bajo,1,9.3,13.1,9.9,16,PED-01064,2025-06-22,2025-07-10,CLI-112,Broker,Estados Unidos,Preventa,7857,2658,0.446,5,Baja,14,0,4648,3237,33.8,-4620,Alto,Bajo,584.38,42.0,0.335,0.005
2025-07-04,FIN-04-L026,FIN-04,Gypsophila,New Love,Invernadero,2025-05-02,63,0.79,90736,75,Microaspersión,Coco,Vegetativo,5135,78000,0.88,17.6,24.3,11.4,71.1,9.5,0.0,0.56,12.2,67.6,17,15,7.9,9.8,98.7,Alto,1,11.6,14.6,11.2,5,PED-01065,2025-06-27,2025-07-07,CLI-097,Supermercado,Chile,Preventa,3514,1504,0.234,0,Alta,7,0,2425,1703,42.8,-1811,Alto,Bajo,215.84,43.0,0.24,0.016
2025-01-31,FIN-04-L007,FIN-04,Rosa,Explorer,Invernadero,2024-10-25,98,0.52,62467,105,Microaspersión,Suelo,Cosecha,3380,85000,0.88,16.1,22.5,10.9,66.5,23.6,1.2,0.59,11.8,23.0,27,9,5.2,4.2,76.5,Medio,0,28.6,12.6,14.0,0,PED-01066,2025-01-17,2025-02-04,CLI-011,Exportador,Países Bajos,Preventa,14124,2126,0.473,2,Media,14,0,3257,1899,15.1,-12225,Alto,Bajo,613.17,10.8,0.304,0.089
2025-07-23,FIN-02-L024,FIN-02,Clavel,Dover,Invernadero,2025-04-22,92,1.62,81947,90,Microaspersión,Cascarilla,Cosecha,10530,105000,0.88,17.3,25.9,10.8,78.1,26.0,15.8,0.42,12.6,20.1,27,35,20.2,12.2,88.2,Medio,1,5.4,11.5,10.9,11,PED-01067,2025-07-16,2025-07-24,CLI-001,Broker,España,Preventa,3564,3564,0.263,0,Alta,7,0,25917,19572,100.0,16008,Bajo,Alto,540.22,54.4,0.11,-0.078
2025-02-22,FIN-01-L007,FIN-01,Rosa,Explorer,Invernadero,2024-11-01,113,1.19,70857,105,Goteo,Cascarilla,Cosecha,7735,85000,0.88,18.2,24.0,12.9,75.0,19.3,5.2,0.5,11.5,49.4,27,24,17.5,11.3,78.5,Medio,0,32.9,4.8,13.9,13,PED-01068,2025-02-15,2025-02-26,CLI-005,Exportador,Canadá,Contrato,4420,4420,0.537,0,Media,7,0,8297,5161,100.0,741,Bajo,Medio,1564.91,17.2,0.11,-0.093
2025-05-27,FIN-01-L047,FIN-01,Rosa,Freedom,Invernadero,2025-02-17,99,0.32,74343,105,Microaspersión,Coco,Botón,2080,85000,0.88,16.9,23.0,10.9,64.7,16.7,4.5,0.66,12.0,41.5,37,5,2.9,1.8,77.8,Medio,1,8.0,12.3,10.6,7,PED-01069,2025-05-06,2025-05-28,CLI-070,Mayorista,Estados Unidos,Spot,7679,1848,0.54,0,Media,21,0,2470,1788,24.1,-5891,Alto,Bajo,616.18,47.5,0.38,0.189
2025-09-08,FIN-03-L022,FIN-03,Rosa,Freedom,Campo abierto,2025-05-07,124,0.82,61791,105,Microaspersión,Cascarilla,Cosecha,5330,85000,0.88,18.3,25.4,12.8,75.4,16.1,0.6,0.5,12.3,60.0,17,15,8.3,8.3,83.2,Medio,0,27.5,28.4,16.9,14,PED-01070,2025-08-18,2025-09-09,CLI-009,Exportador,Canadá,Spot,10411,973,0.419,5,Media,21,1,2030,1116,9.3,-9295,Alto,Bajo,198.77,0.0,0.365,0.285
2025-09-04,FIN-03-L042,FIN-03,Rosa,Mondial,Invernadero,2025-05-31,96,1.34,65330,105,Microaspersión,Suelo,Botón,8710,85000,0.88,19.0,28.0,13.9,66.5,20.5,0.0,0.7,11.7,31.1,21,26,12.9,11.9,81.5,Alto,1,9.5,24.7,14.1,8,PED-01071,2025-08-21,2025-09-09,CLI-025,Supermercado,Canadá,Preventa,2421,2421,0.442,10,Alta,14,0,9009,5454,100.0,3033,Bajo,Alto,499.38,20.4,0.15,0.025
2025-12-10,FIN-04-L026,FIN-04,Clavel,Nelson,Campo abierto,2025-09-01,100,0.73,75845,90,Microaspersión,Suelo,Botón,4745,105000,0.88,19.8,24.4,13.0,73.9,19.6,0.0,0.57,12.3,17.0,19,18,10.2,6.0,91.3,Medio,1,5.8,18.3,10.4,10,PED-01072,2025-11-26,2025-12-12,CLI-082,Exportador,Canadá,Marketplace,8481,3501,0.243,0,Alta,14,1,4845,3408,41.3,-5073,Alto,Bajo,436.0,45.4,0.31,0.099
2025-03-14,FIN-03-L058,FIN-03,Gypsophila,Xlence,Invernadero,2024-11-21,113,0.54,101291,75,Microaspersión,Suelo,Botón,3510,78000,0.88,16.4,23.7,9.5,70.4,19.2,0.0,0.53,12.3,28.7,32,7,5.9,4.2,82.0,Medio,0,16.0,22.2,15.3,13,PED-01073,2025-03-07,2025-03-18,CLI-076,Mayorista,Colombia,Preventa,535,535,0.205,5,Media,7,0,1453,845,100.0,310,Bajo,Alto,54.52,12.7,0.095,0.061
2025-04-19,FIN-01-L024,FIN-01,Rosa,Vendela,Invernadero,2025-01-06,103,1.69,57619,105,Microaspersión,Coco,Cosecha,10985,85000,0.88,14.6,20.3,8.1,61.2,15.9,5.7,0.62,12.0,53.7,31,37,19.1,12.8,70.5,Medio,0,15.6,4.0,11.6,14,PED-01074,2025-04-05,2025-04-22,CLI-063,Supermercado,Estados Unidos,Preventa,3312,3312,0.461,8,Alta,14,0,11019,8082,100.0,4770,Bajo,Alto,808.49,45.4,0.156,0.187
2025-10-02,FIN-01-L033,FIN-01,Rosa,Freedom,Invernadero,2025-05-19,136,1.37,65319,105,Goteo,Coco,Cosecha,8905,85000,0.88,14.8,22.7,8.1,63.3,15.4,0.8,0.6,12.1,58.7,21,23,18.5,10.5,89.3,Bajo,0,4.7,5.2,6.9,17,PED-01075,2025-09-02,2025-10-04,CLI-029,Exportador,Estados Unidos,Preventa,11214,3750,0.478,10,Media,30,1,5734,4741,33.4,-6473,Alto,Bajo,837.27,73.5,0.44,0.12
2025-08-08,FIN-03-L038,FIN-03,Clavel,Bizet,Invernadero,2025-04-13,117,1.14,86627,90,Microaspersión,Cascarilla,Botón,7409,105000,0.88,17.5,26.1,12.0,68.8,9.6,0.0,0.6,12.3,57.2,17,24,13.6,9.5,93.6,Medio,1,6.5,1.5,4.8,11,PED-01076,2025-06-24,2025-08-12,CLI-020,Broker,Canadá,Preventa,2666,2666,0.308,8,Baja,45,1,5167,4435,100.0,1769,Bajo,Alto,431.67,82.0,0.45,0.079
2025-08-10,FIN-02-L038,FIN-02,Clavel,Nelson,Invernadero,2025-05-10,92,1.62,81148,90,Microaspersión,Coco,Reposo,10530,105000,0.88,17.0,21.4,11.0,64.8,16.4,0.0,0.66,11.8,47.6,12,43,24.7,14.5,77.7,Medio,0,6.3,6.1,14.1,6,PED-01077,2025-07-20,2025-08-13,CLI-061,Exportador,Chile,Preventa,8014,8014,0.319,0,Alta,21,0,18413,14172,100.0,6158,Bajo,Alto,1645.95,51.8,0.25,0.106
2025-11-28,FIN-02-L051,FIN-02,Rosa,Freedom,Invernadero,2025-08-03,117,1.38,71287,105,Goteo,Cascarilla,Vegetativo,8970,85000,0.88,15.2,23.2,8.7,76.3,15.9,0.0,0.4,12.4,46.9,20,27,23.4,15.1,85.1,Alto,0,13.8,15.1,15.3,7,PED-01078,2025-10-14,2025-12-01,CLI-105,Broker,Estados Unidos,Spot,3566,3558,0.39,0,Media,45,1,7151,4686,99.8,1120,Bajo,Medio,800.35,27.2,0.45,0.076
2025-02-12,FIN-03-L030,FIN-03,Rosa,Mondial,Invernadero,2024-10-05,130,1.0,74360,105,Microaspersión,Suelo,Reposo,6500,85000,0.88,14.9,22.2,8.3,62.3,14.3,0.0,0.62,11.5,52.6,23,21,13.9,5.4,80.4,Medio,1,1.8,11.1,8.6,3,PED-01079,2025-01-29,2025-02-13,CLI-083,Retail,Estados Unidos,Preventa,3681,3681,0.595,2,Baja,14,0,5264,4113,100.0,432,Bajo,Bajo,1408.57,62.9,0.214,0.12
2025-06-24,FIN-03-L018,FIN-03,Rosa,Explorer,Invernadero,2025-04-08,77,0.61,57873,105,Microaspersión,Coco,Cosecha,3965,85000,0.88,17.4,25.4,10.7,77.9,21.0,0.8,0.42,11.6,31.2,18,11,6.1,4.3,86.4,Alto,1,23.5,5.4,8.9,4,PED-01080,2025-06-03,2025-06-29,CLI-101,Retail,Países Bajos,Contrato,1408,1408,0.474,8,Media,21,1,4340,3044,100.0,1636,Bajo,Alto,385.49,41.9,0.226,-0.116
2025-04-22,FIN-02-L053,FIN-02,Gypsophila,Xlence,Invernadero,2025-01-07,105,0.35,85609,75,Goteo,Cascarilla,Cosecha,2275,78000,0.88,18.1,27.0,13.0,72.4,15.0,5.4,0.55,12.7,32.4,31,6,4.1,3.6,88.5,Alto,1,7.4,12.3,8.6,10,PED-01081,2025-03-08,2025-04-23,CLI-011,Retail,Países Bajos,Spot,571,571,0.175,8,Baja,45,1,1369,1021,100.0,450,Bajo,Alto,42.24,55.3,0.45,0.079
